date,review,rating,isEdited,userName,title,developerResponse
2025-01-05 16:09:08,"I use this app everyday, and I truly enjoy it. Great match selection, interesting stories, etc. My biggest issue is that, while new match characters are added, the older ones aren’t updated quickly enough, leaving players ghosted and waiting for updates. I’m sitting on four storylines that haven’t been touched in *months*, one of which (Edward) has to be near completion. What’s the ultimate goal for these chats? I would enjoy the app MUCH more if I could finish the storyline I started before rematching and starting again, rather than trying to remember where I was in a conversation with a match 6 months after the last update and between other matches. 

On that note, another necessary and helpful tool would be to include an upwards scrolling arrow for chats.  The downward arrow is helpful, but these chats get LONG, it takes forever to scroll to the top of the conversation, and the app bugs and closes when you get close to the top. I want to reread! Please make this easier to do.",4,False,NWIReader,Prepare to Be Ghosted,"{'id': 50044634, 'body': 'Hey, thank you for your great feedback! We will make sure to forward it to the team. Please, don’t hesitate to contact us in case you need help with anything at support@nanobit.com. Have a great day!\n', 'modified': '2025-01-30T10:33:08Z'}"
2022-05-28 20:37:45,"I like this game and I really want to keep playing but agree with others that the gems are overvalued. The basic exchange rate is 100 gems=$1. I paid 400 gems for a “video” that was nothing more than a slightly animated illustration, there was no voice component, etc. I paid the price of a cup of coffee for a drawing of a girl in a bikini tilting her head slightly. That’s it. Then almost $3 to choose an outfit for my character to go on a date. I would happily pay $20 for a month of unlimited gameplay but the way its set up currently it would literally cost hundreds of dollars to play through storylines with a couple matches which is INSANE. Agree with the other person who experienced that the option to watch videos for coins or earn them through surveys (that option was a scam anyway, never got my rewards) disappeared once I purchased gems. This is otherwise a great game and its a shame its not more realistically priced, because I’m going to have to abandon it.",4,False,Venus Valentine,Too expensive to keep up with,
2024-07-20 05:32:11,"I really want to like this game and play it, but the cost of diamonds is ridiculous! To only get 10 “free” ones (you have to watch an ad) every 10 HOURS?! Is so stupid imo I just watched an ad and got the 10 free ones the next time I can is in 18!!! HOURS! You need over 100 to do anything fun in the game i.e clothes, pictures, voices or choices on dates. To spend real life money is absurd for a game I get that the game makers have to make money somehow but c’mon give your players a way to win more and more often and lower the value of the player options 250 diamonds for a dress or a choice in the storyline is crazy, especially since you couldn’t even get that in a day without spending some serious money in real life. All in all it is a fun little experience for what you can actually play with the diamonds. But once you’re out you’re stuck with lame options of basically leaving your date or showing up in a basic outfit/ hairstyle and your date isn’t fun anymore. Game makers do better to let people actually play your game or people aren’t going to play it anymore….",2,False,forthefreepot,Such a scam!,
2022-03-21 18:16:37,"First of all, I love this game. It’s well done and it keeps your interest. I like how you are able to customize yourself to a certain degree, although the style/backgrounds are shared with the developers other games that doesn’t really bother me too badly. 

This is what I have an issue with. 

In order to actually choose options that progress your relationship, view pictures/photos/videos and hear voice messages it takes over 200 gems. 200. Per item. Per choice. 

You get 45 gems a day for free. That’s it. 

You get 10/20 gems for going on a date/leveling up. That’s it. 

When I first started playing I had an option to watch videos for a few extra free gems a day. Was it a lot?  No. Was it helpful? Eh.  But!! That option when away as soon as I made a purchase in game. 🤨 so I emailed and was told that it was based on my location/time of day. So I downloaded the game on another phone- same kind of phone. Same location.  Same day/time. That one still gets free videos, but the one where I made a purchase has never seen another free video since.  😡 I don’t mind spending money on games that I enjoy, but I don’t like feeling like a game is basically unplayable without doing so. And I especially don’t like my free gems vanishing simply because I made a purchase at one point. 

That aside, a vip/monthly subscription that boosts rewards/gems might get me back into playing.  It’s just not a sustainable game to play without spending $$$$ to see all of the content.",3,False,Just another Kiki,Frustrating!!,"{'id': 29332188, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at support@nanobitsoftware.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n', 'modified': '2022-04-22T12:52:26Z'}"
2023-09-14 23:40:22,"TLDR: expect to have stories not make sense and miss major plot points. 

I’ve been playing with Damon hunt. I’ve been religious about playing the mini games, watching adds, and have even done offers and spent money to complete those offers all in order to gain gems. I realized early on you miss a lot of things if you don’t use your gems so early on playing with Damon I made sure I picked special dialogues while texting and extended every date we have! I was having fun, the story was fun and exciting and then all the sudden out of nowhere Damon says that the best day of his life was proposing to me…WHAT PROPOSAL??? All the extended dates, all the special dialogues and that literally never happened? Completely took me out of the story and I don’t want to go along with Damon anymore and now I’m left regretting every gem I spent on him. I wish I could get my gems back and put them into someone else but who knows if that will happen again with another person? That’s a HUGE chuck to a storyline to just omit especially when I’m doing everything I can to get as much of the story as possible. Huge bummer, super disappointed",1,False,Cai Cat,Super Disappointed and annoyed,"{'id': 39403915, 'body': 'Hi there, please accept our apologies for any inconvenience this issue may have caused. We would be happy to assist you with this matter. Would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and a screenshot to our Customer Support team at support@nanobit.com? Thanks in advance!\n', 'modified': '2023-10-09T10:48:08Z'}"
2023-08-23 10:36:42,"I love the storyline with most of the characters .. to be honest the  game is really entertaining, but why do you charge so much for a interaction😐 why do we have to pay 120 to 250 diamonds, to answer simple interactions . i’m not a fan of that. It’s already weird that you guys charge. $20 for 2000 diamonds and it’s not even enough to finish your whole entire character story. Plus if you don’t choose the option with the diamond sometimes your personal relationship won’t go up. please make the choices cheaper like 50 diamonds to answer a interaction or something like that .. 120 to 200 diamonds to pick simple interactions should not be that high. 
 ( side note ) plus some of the interactions are not even worth the diamonds they just be basic.. 

For the people, thats thinking you can do surveys its no point of doing surveys if the interaction answer choices are too high .  Even if you only play with one person you’re still going to have the same problem",3,False,LoyalTink,Lowkey kinda expensive,"{'id': 38639318, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at support@nanobit.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n', 'modified': '2023-08-31T10:41:40Z'}"
2022-08-03 14:33:49,"At first, the idea of this game was very intriguing and it sucked me in big time. Unfortunately, there are some issues with this. It seems that once you get so far into one match storyline, there is no way to continue communicating. It makes you wait for the match to “get back online”. This seems to take forever. I assume it’s because they have to make more content for that match.
Second, there seems to be a bug that glitches every now and then. You’ll be in the middle of a conversation or a date and the app will restart right in the middle. When it comes back, you can’t continue the conversation or date because they end up being offline again. 
They need to fix the bugs. There should be more diamonds given when you advance in your romance. 10-20 is not enough to keep up with the demand of achievements needed to match with more people. 
It makes you want to just delete the app after a while, which I may end up doing.",3,False,ugihbkhbugv,It’s fun at first,
2022-06-30 09:54:22,I really love the conversations and the characters. There are tons to say the least. I do the like the variety and the back stories of each. I would like to make a suggestion in the diamonds area. Definitely can get expensive if you are addicted. But once an outfit is purchased could it just be in your “closet” for all your dates. I find purchasing the same outfit for a different character a waste. But because I want the characters to succeed I have purchased the outfit or whatever was needed. It would be cool to earn more diamonds in other ways. I love that there are no ads! It’s been a fun game. I do like that you don’t lose points on your meter if you can “talk” or play the game every second of the day. I usually have to wait until I am home from work. So thank you for all your hard work.,5,False,Heart2servehim,New to this,
2022-08-21 03:21:15,"This dating simulator is so well written and there are so many different stories to play through. Overall, it’s an amazing game! The only reason I won’t give it 5 stars is because it’s frustrating that you have to repurchase the same premium outfits and hairstyles to boost your “Date Score”. If I already own the outfit or hairstyle, I shouldn’t have to “repurchase” it for the higher score. I think it takes away from the added benefit of purchasing premium items in the dirt place. I would rather spend gems on the premium date options. Every time I go on a date and see an outfit or hairstyle I’ve already purchased for one date, I don’t want to spend the same amount for something I already own. I’d rather continue to build my collection of outfits and hairstyles.
Please fix this in the game.",4,False,,"Love this game, but tired of spending gems on items premium I already bought","{'id': 31657050, 'body': ""Hi there, thank you for your feedback! It isn't possible to get the same outfit on two different dates. If you still think there's an issue, you can contact our Customer Support team at support@nanobitsoftware.com with a detailed description of your issue, along with your Nanobit ID and a screenshot. Thanks in advance!"", 'modified': '2022-08-25T11:38:36Z'}"
2022-10-26 12:40:57,"I love thissss game!!! I love almost everything about this game!!! Honestly, it’s the best role play story game on here. The only problem I have is the money/gems. Before I begin to explain I’m well aware that the relationships still progress even if you don’t spend gems. 

1. I think the gem packs are too expensive or that things in the game are too expensive.

2. There should be a better way to earn gems at least. Besides watching ads and paying for them. Maybe puzzles or mini games or something! 

3. If you do buy a hair or outfit you should be able to “own” the outfit and be able to pick it out to wear instead of buying it again… 😐 I changed my avatar to have curly hair, and in one date the one with the highest rate was 90 gems… and it was the same hairstyle I had but it didn’t count the points the same or anything. 

The gems are my main problem with the game. I really do love it! But the amount things cost.. it can be discouraging because you don’t get to experience those fun parts of the game unless you spend real money. It seems a bit unfair. And I might uninstall because of it! Maybe make people buy the game or something if you are wanting money.  Hopefully, the developers care about what people think and change the game around some!",4,False,suezannabanana828,Love this game!!!,"{'id': 32887820, 'body': 'Hey, thank you for your great feedback! We will make sure to forward it to the team. Please feel free to contact our Player Support Team at support@nanobitsoftware.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n\n', 'modified': '2022-10-31T14:54:25Z'}"
2023-04-05 21:50:01,"I’ve played a lot of other games like this (LoveLink, LoveVerse, Matched, to make a few) and this one is by far my favorite! The only thing I dislike about it is that the characters can unmatch you 😱. I’d play it a lot more often if it weren’t for that feature. I love everything else about this game! The premium choices aren’t too intrusive. The traits system is great! I love the way you can earn things about your favorite matches like photos, videos, voice messages and more. The best part is, even if you miss the premium choice initially, you can still unlock those later. My favorite thing about this game is you can easily switch between matches if they have the same story!!!",5,False,Eleanor24,Best of its kind,"{'id': 36028184, 'body': 'We are truly happy that you enjoyed our game. Thank you so much for your evaluation. Your praise will help us to create more interesting games.\xa0💖🖤\n', 'modified': '2023-04-18T12:34:37Z'}"
2022-06-21 16:21:55,"As long as you have money to buy coins, it’s fun. I think once you purchase an outfit, you should be able to keep it. I’ve spent over 400$ on this game (🫠🫠) and now that I don’t want to spend anymore money, the dates are cut short, you have to pick the crappy end of the answers (or just quit playing until you get more coins saved up), so it’s almost not worth it. I’m just emotionally invested & I want to see how one story plays out. As much as the “choices” cost, I feel like they should give you more opportunities to get free coins. I’d watch ads, etc.. they only give you 10, 25, 100 & you don’t get those often. Each choice is usually minimum 250 coins. Oh, and if you don’t have coins to spend on the dates, you miss the little “aspirations”, which you apparently have to have in order to match with people. So, I very seldom even get matched with people anymore.",3,False,bnmyerss,"It’s okay, at first.","{'id': 30602770, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at\xa0support@nanobitsoftware.com\xa0who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n', 'modified': '2022-06-28T13:48:03Z'}"
2023-08-26 20:35:48,"The characters and stories are fun to play with but there’s just one problem…why are unfinished character storylines released? It’s so frustrating when I spend so much time on a character and then I find out their story isn’t finished leaving me frustrated that I spent so much time on nothing. Along with that, why are there such little gem rewards but such expensive gem options? A premium option is 250 gems and if you want more gems you either have to spend a lot of money for a small amount of gems that end up running out, or you can wait for your character to level up in a relationship and get a measly….10 Gems!!! (Or you can wait for the daily reward which is still also a measly 45 gems) So yeah definitely kind of wack and you guys should work to make your next update actually helpful.",3,False,MiaTorres25,"Fun Pastime, Needs to finish storylines for characters before releasing.","{'id': 38639331, 'body': ""Hey, thank you for your feedback, we're sorry to hear you feel that way! We will make sure to forward it to the team. Please, don’t hesitate to contact us in case you need help with anything at support@nanobit.com. Have a great day!\n"", 'modified': '2023-08-31T10:42:38Z'}"
2025-02-02 17:36:07,"I would give this game 5 stars because the characters and storylines are genuinely great. However, the gem system is extremely frustrating. Most choices cost over 200 gems, yet you only earn 10–20 gems per character level-up, which takes forever without buying premium options. On top of that, ads only give 10 gems, while outfits cost 180 gems, and dates require another 200. How does that make any sense?

I understand the need to make money, but this feels plain greedy. It’s disappointing because this game has the potential to surpass others like Episode, but the monetization model holds it back. You literally cannot progress without spending money. I know this review probably won’t change anything, but I wanted to express how frustrating it is in retrospect.

To be honest you guys don’t deserve 4.6 stars, maybe 2 on a good day. If you look at this logically, this is a bad game. Guys go play Episode at least they make it easier now for you to get gems.",1,False,this game is definitely bad,Annoying,"{'id': 50311723, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at support@nanobit.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n', 'modified': '2025-02-10T10:26:41Z'}"
2022-05-13 04:54:43,"This game is really fun I won’t lie, I get really intrigued with the storyline and the different matches you can get, the only thing I don’t like and is stopping me from giving this app a 5 star is how expensive the choices are, I understand to make money you have to use the gem system that a lot of interactive story games have but please believe a little goes a long way, spending 250 to 300 gems on each date is ridiculous, if you lower the costs to even 100 gems for premium choices and text response’s I feel like you’d turn up a better profit because if I buy the 2000 gem pack that pack will last me way longer letting me play more and eventually buying another gem pack, but right now I have no intention of buying any more packs because it doesn’t last long, I can use 1200 gems in on day on this app because everything is so expensive!",3,False,gzny22,Lower gem costs,
2023-09-08 20:32:05,"This is a pretty good dating sim. It has decent writing and nice art style. I like the date meter for when you’re out on a date and it makes purchasing different outfits feel worthwhile.

However it does have a pretty pushy time limit for engaging with your matches. If you’re trying to stock up on gems to get good dialogue choices, unlock audio and visuals or have good dates it takes a long time. Which I wouldn’t mind but if you do this chances are your matches will unmatch you which is a frustrating.

The biggest blow against it is that as far as I can tell they haven’t added new content to the game in ages. It’s been “bug fixes and improvements.” Monthly for a year with no patch notes about more content. I know my finished stories haven’t been updated.",4,False,Pshawgmoth,Good dating sim but might be dead?,"{'id': 39404009, 'body': 'Hey, thank you for your great feedback! We will make sure to forward it to the team. Please, don’t hesitate to contact us in case you need help with anything at support@nanobit.com. Have a great day!\n', 'modified': '2023-10-09T10:51:35Z'}"
2022-05-17 04:59:28,I like this game in fact I might have already written a review?  If so I hope what I have to say has been read one way or another.  However I don’t mind paying for diamonds sometimes but when your asked to spend $4.99 on I think it was 500 diamonds? And the game wants 200 for this 300 for that 400 just to look at a photo.  And gives very few options to progress in the story with out premium choices.  And only gives few diamonds when you do progress.  And no ways to earn more.  Not many people can afford to play like that.  It would be nice if you lowered the amount of diamonds used gave more choices to progress I know I would pay once in a while to play or keep going on a date.  But not if my diamonds are all used on one or two premium choices.  And paying for clothing choices.  Ugh come on with that.,3,False,kglaz46,To many diamonds,
2022-07-10 17:31:58,"I really love playing this game But gems are a bit expensive and I see that comment in almost every review. It is true you need to be paid for your work. Sometimes charging less makes you more money. As you tell your customers I appreciate you. Also my matches are now grayed out and I can no longer communicate with them. Wish I would have known this BEFORE purchasing $200 in diamonds. Yes it was my choice. But I felt cheated. Everyone agrees this is one of the best apps out there. They also agree it’s too expensive and you can’t continue the game with your selected match once it grays out. Also, you can’t unmatch. So what to do? Can you lower you cost for diamonds? Give away more diamonds?   Let us finish a relationship before it’s grayed out and costs a fortune.",4,False,Lisalia,Love this app!!,
2023-06-29 21:17:26,"I would be leaving criticism on the games short comings, but instead I’m here leaving behind a complaint about not being able to play a game! Okay, so let me explain my situation this all started when I first downloaded this game around three days back what happens was: 1.I entered the game 2.While waiting for it to supposedly “load"" instead it just says “Play online. To continue playing you must be online”. Okay I thought to myself my wifi hasn’t been the best lately so I exit the game to go on a different app but to my surprise my internet is working perfectly fine. I follow on the same process the next to day just to receive the same results okay I thought maybe this game requires perfect Wi-Fi connection. Comes today, I’m tired of waiting for this game that requires nasa grade Wi-Fi so I came over here to write this review of being unable to play which is ironic because I can post this review on the game  but I can’t play the game.",1,False,Umyen,I can even play!!??,"{'id': 37912814, 'body': 'Hi there, please accept our apologies for any inconvenience this issue may have caused. We would be happy to assist you with this matter. Would you be so kind as to send a detailed description of your issue, along with your Nanobit ID and a screenshot to our Customer Support team at support@nanobit.com? Thanks in advance!\n', 'modified': '2023-07-26T10:55:59Z'}"
2024-08-31 20:08:41,"I’ve been really enjoying the game & find a lot of the storylines to be engaging and entertaining. However, the cost for certain options in way too much. If they took away even one aspect that required diamonds, such as removing the premium options during chat and leaving them just to dates/outfits/photos/videos/audios I’d be much happier. Having the chat go sideways just because I don’t want to spend 150 diamonds is annoying. It delays the relationship progress, which I’m sure is purposeful to get folks to either play longer or spend money. Either increase the number of diamonds players in the daily reward, provide more opportunities to earn diamonds instead of spending money, or remove some of the aspects that require diamonds.",4,False,AlyssaMG,Enjoy the game,"{'id': 46596452, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at support@nanobit.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!\n', 'modified': '2024-09-09T10:51:00Z'}"
2024-10-02 16:06:08,So I just want to start off by saying this game is pretty interesting I love how it’s like reading a romance novel only we have the control of how things go to an extent. However the amount it cost for outfits for dates and some of the choices of how dates go is absurd! Either give higher free diamonds or cut back on the amount you ask for  on each item. Then it also cost to continue a conversation which is irritating as well. The profile pic match game is almost impossible to win so that definitely needs some revision. Other than that I really like the storylines and that there are no ads unless we want free 💎.,5,False,Nena785,Pretty good game… needs work,"{'id': 48507827, 'body': 'Hey, thank you for your great feedback! We will make sure to forward it to the team. Please, don’t hesitate to contact us in case you need help with anything at support@nanobit.com. Have a great day!\n', 'modified': '2024-11-26T14:33:14Z'}"
2022-10-18 20:44:00,"I actually love this app…but I have to give it 3 stars because I actually really hate the whole diamond thing. It’s very frustrating, you have to spend diamonds to get all the good stuff, which isn’t always a big deal, but I feel like you have to spend diamonds a lot, and it’s always a lot of diamonds too, like 250 diamonds just to make the choice you want to in the conversation. Which I find frustrating because you don’t really earn them back quickly at all. Especially with as quickly as you can spend them. I would definitely love the game a whole lot more if the diamonds were just gone completely, or they made the choices a lot cheaper and you could actually earn diamonds back quickly as well, and more than just 10 diamonds as a reward.",3,False,Caerus3,Frustrating,"{'id': 32753186, 'body': 'Hi there, thank you for your review. We are sorry for the inconvenience. Please feel free to contact our Player Support Team at support@nanobitsoftware.com who will make sure to provide you with more info on how to earn more gems. Looking forward to your e-mail!', 'modified': '2022-10-24T13:22:26Z'}"
